zona_id,viirs,ndvi,mndwi
50-186,59.642913212049876,0.0705049660072331,-0.0058402560410599665
50-187,37.10296345345768,0.1342318756482146,-0.01856230188161538
50-188,103.57520571031849,0.10678744701099406,-0.02453542823498541
50-189,144.67632603744528,0.06463825874723261,-0.020272366388307355
50-190,151.61514088464162,0.06319553172011858,-0.01343060629744679
50-191,129.93113257450128,0.07797765700726732,-0.01854160573310118
50-192,101.23484048163316,0.09506897883783987,-0.03450538430082385
50-193,90.15093581895668,0.10491360537635769,-0.02497661892758991
50-194,55.435008795435444,0.21284390820955765,-0.059985009954220514
50-195,66.297242702908,0.07492586024862433,-0.03720002363356253
50-196,52.50809389578328,0.24204918062796651,-0.052239286682007655
50-197,76.98475841077394,0.1575991716796348,-0.04727406531357413
50-198,82.37497684391401,0.18866935097232063,-0.05526705320253921
50-199,130.30853632360623,0.11899838328043494,-0.022559537043691725
50-200,131.75934354047843,0.060867110403237557,-0.019312089864765743
50-201,109.38993439307578,0.05228701943212003,-0.01649377604516162
50-202,109.97494275382394,0.05639462516188896,-0.02707410374089901
50-203,62.84673251640507,0.1259598686506737,-0.02508605053306224
50-204,31.64852709855352,0.15393157612688682,-0.027452489057616606
50-205,28.836018379576906,0.15840519876800974,-0.0333160712394043
50-206,32.94390515787193,0.16671503182319047,-0.021449346924693198
50-207,47.3614001218447,0.1395808381898626,-0.02838572095933553
50-208,58.36342599656847,0.100214615352458,-0.029852307830557
50-209,47.28119473433613,0.12352074369614592,-0.026797488239610777
50-210,77.93784115483852,0.09851088791450362,-0.02835086678480869
50-211,93.93716027832032,0.08246306118901238,-0.034784792065465246
50-212,76.45673005685866,0.05808740743061277,-0.023324874682287285
50-213,119.57584038036782,0.05490629374379666,-0.03104231078759809
50-214,129.31383835894508,0.0587039877190781,-0.04333839541298548
50-215,135.90579110033377,0.0495932362301037,-0.03743162443236333
50-216,120.37367099061305,0.06888427528482671,-0.03189806132499118
50-217,112.63999882817785,0.0609096362573053,-0.03569081880757055
50-218,130.00336750348407,0.06835908570331078,-0.03768625043120059
50-219,117.64166176121098,0.08026185678874155,-0.0317420772696164
50-220,68.81766789249392,0.12595482279687384,-0.018610553347925544
50-221,47.04424653734479,0.14238601390569833,-0.03364527107220979
50-222,42.082604744855104,0.21553296472125008,-0.03981419991318101
50-223,47.89843052064357,0.13891060706779354,-0.030417345679847926
50-224,34.967039459630065,0.2219994389542244,-0.05292697523642585
50-225,38.319116342039266,0.13644986527608588,-0.02494821463414593
50-226,28.454943577088923,0.21025072194340516,-0.05119271775572467
50-227,41.9578176847646,0.19377142554726623,-0.04684177931308826
50-228,53.03726104840841,0.15640955713700472,-0.039978148583260126
50-229,53.095898782421735,0.1358663187555006,-0.0371343945943536
50-230,57.772166027059804,0.13892854876170638,-0.04552859329376623
50-231,50.34110153036774,0.1792069628735659,-0.03783589577725968
50-232,47.27001363336659,0.20956397502981533,-0.027869393680167567
50-233,77.4218755383271,0.11293474572880187,-0.01980447618488385
50-234,88.55283643328956,0.13464816386906212,-0.031522566997207915
50-235,95.2010104542687,0.15873991868075646,-0.05080197443207689
50-236,120.7677871097218,0.05982589224446566,-0.03273597695651908
50-237,99.13677651541572,0.06341043683463084,-0.04459219259474722
50-238,107.2620934746482,0.06389476254227976,-0.025788101543556204
50-239,32.70694748720332,0.20390894222522693,-0.05061445235463485
50-240,29.96289658149084,0.1911976769129612,-0.0431661346397296
50-241,47.82679410524006,0.1203687224757821,-0.03774266719057477
50-242,57.258767487166764,0.09342259320078243,-0.03479952991813173
50-243,81.44100297552437,0.17610861963014457,-0.030863333381114726
50-244,64.1437075138092,0.0813803916705386,-0.026505210338041443
50-245,87.17135258724815,0.07109871706489958,-0.03088243749993339
50-246,63.47503605784986,0.10092139687741866,-0.03242897684219538
50-247,48.030343567984445,0.15374674587122003,-0.036840053605512645
50-248,33.304065219239696,0.1922342325163896,-0.045065579148940244
50-249,49.848049393782375,0.14773057929083713,-0.03701863549053042
50-250,73.44773001499861,0.0698496966955554,-0.019120066526610007
50-251,89.96195407030059,0.07645033172653094,-0.027038876781877292
50-252,102.10405780680509,0.07001119850550253,-0.02252863880549183
50-253,91.21762420336407,0.12458041871729354,-0.035993915088931995
50-254,88.48635113623833,0.09530234631377436,-0.031568398027498
50-255,93.95882855629435,0.05954052488755538,-0.027814289188726048
